show_id,date_added,release_year
s3239,"November 22, 2019",2019
s3240,"November 22, 2019",2015
s3241,"November 22, 2019",2008
s3242,"November 22, 2019",2019
s3243,"November 22, 2019",2019
s3244,"November 22, 2019",2019
s3245,"November 22, 2019",2019
s3246,"November 22, 2019",2019
s3247,"November 22, 2019",2019
s3248,"November 22, 2019",2019
s3249,"November 21, 2019",2019
s3250,"November 20, 2019",2019
s3251,"November 20, 2019",2019
s3252,"November 20, 2019",2019
s3253,"November 20, 2019",2019
s3254,"November 20, 2019",2019
s3255,"November 20, 2019",2019
s3256,"November 20, 2019",2019
s3257,"November 19, 2019",2019
s3258,"November 19, 2019",2019
s3259,"November 17, 2019",2019
s3260,"November 16, 2019",2019
s3261,"November 16, 2019",2014
s3262,"November 16, 2019",2015
s3263,"November 16, 2019",2013
s3264,"November 15, 2019",2003
s3265,"November 15, 2019",2019
s3266,"November 15, 2019",2019
s3267,"November 15, 2019",2019
s3268,"November 15, 2019",2019
s3269,"November 15, 2019",2019
s3270,"November 15, 2019",2019
s3271,"November 15, 2019",2013
s3272,"November 15, 2019",2010
s3273,"November 15, 2019",2011
s3274,"November 15, 2019",2019
s3275,"November 15, 2019",2004
s3276,"November 15, 2019",2019
s3277,"November 15, 2019",2002
s3278,"November 15, 2019",2017
s3279,"November 15, 2019",2018
s3280,"November 15, 2019",2019
s3281,"November 15, 2019",2013
s3282,"November 15, 2019",2019
s3283,"November 15, 2019",2019
s3284,"November 15, 2019",2019
s3285,"November 15, 2019",2003
s3286,"November 14, 2019",2019
s3287,"November 14, 2019",2019
s3288,"November 13, 2019",2020
s3289,"November 12, 2019",2019
s3290,"November 12, 2019",2019
s3291,"November 11, 2019",2009
s3292,"November 11, 2019",2019
s3293,"November 11, 2019",2019
s3294,"November 9, 2019",2019
s3295,"November 8, 2019",2019
s3296,"November 8, 2019",2019
s3297,"November 8, 2019",2019
s3298,"November 8, 2019",2019
s3299,"November 8, 2019",2019
s3300,"November 7, 2019",2016
s3301,"November 6, 2019",2019
s3302,"November 6, 2019",2019
s3303,"November 6, 2019",2018
s3304,"November 5, 2019",2019
s3305,"November 5, 2019",2014
s3306,"November 5, 2019",2019
s3307,"November 5, 2019",2019
s3308,"November 5, 2019",2017
s3309,"November 5, 2019",2019
s3310,"November 5, 2019",2019
s3311,"November 4, 2019",2016
s3312,"November 4, 2019",2016
s3313,"November 4, 2019",2019
s3314,"November 4, 2019",2019
s3315,"November 2, 2019",2014
s3316,"November 2, 2019",2014
s3317,"November 2, 2019",2015
s3318,"November 2, 2019",2012
s3319,"November 2, 2019",2017
s3320,"November 2, 2019",2017
s3321,"November 2, 2019",2013
s3322,"November 2, 2019",2016
s3323,"November 2, 2019",2015
s3324,"November 2, 2019",2010
s3325,"November 2, 2019",2015
s3326,"November 2, 2019",2013
s3327,"November 1, 2019",2019
s3328,"November 1, 2019",2015
s3329,"November 1, 2019",2018
s3330,"November 1, 2019",2019
s3331,"November 1, 2019",2016
s3332,"November 1, 2019",2017
s3333,"November 1, 2019",2018
s3334,"November 1, 2019",2008
s3335,"November 1, 2019",2019
s3336,"November 1, 2019",2019
s3337,"November 1, 2019",2015
s3338,"November 1, 2019",2019
s3339,"November 1, 2019",2018
s3340,"November 1, 2019",2014
s3341,"November 1, 2019",2010
s3342,"November 1, 2019",2016
s3343,"November 1, 2019",2019
s3344,"November 1, 2019",2019
s3345,"November 1, 2019",2019
s3346,"November 1, 2019",2019
s3347,"November 1, 2019",2019
s3348,"November 1, 2019",2019
s3349,"November 1, 2019",2019
s3350,"November 1, 2019",2007
s3351,"November 1, 2019",2019
s3352,"November 1, 2019",2006
s3353,"November 1, 2019",2019
s3354,"November 1, 2019",2016
s3355,"October 31, 2019",2019
s3356,"October 31, 2019",2019
s3357,"October 31, 2019",2019
s3358,"October 31, 2019",2019
s3359,"October 30, 2019",2016
s3360,"October 30, 2019",2019
s3361,"October 30, 2019",2017
s3362,"October 30, 2019",2019
s3363,"October 29, 2019",2019
s3364,"October 29, 2019",2018
s3365,"October 29, 2019",2019
s3366,"October 28, 2019",2019
s3367,"October 28, 2019",2018
s3368,"October 27, 2019",2019
s3369,"October 26, 2019",2019
s3370,"October 25, 2019",2020
s3371,"October 25, 2019",2019
s3372,"October 25, 2019",2014
s3373,"October 25, 2019",2019
s3374,"October 25, 2019",2019
s3375,"October 25, 2019",2019
s3376,"October 25, 2019",2018
s3377,"October 25, 2019",2019
s3378,"October 25, 2019",2019
s3379,"October 25, 2019",2019
s3380,"October 25, 2019",2019
s3381,"October 25, 2019",2018
s3382,"October 25, 2019",2019
s3383,"October 24, 2019",2019
s3384,"October 24, 2019",2019
s3385,"October 24, 2019",2019
s3386,"October 23, 2019",2019
s3387,"October 23, 2019",2019
s3388,"October 23, 2019",2018
s3389,"October 22, 2019",2019
s3390,"October 21, 2019",2016
s3391,"October 19, 2019",2019
s3392,"October 19, 2019",2018
s3393,"October 18, 2019",2017
s3394,"October 18, 2019",2019
s3395,"October 18, 2019",2019
s3396,"October 18, 2019",2019
s3397,"October 18, 2019",2019
s3398,"October 18, 2019",2019
s3399,"October 18, 2019",2019
s3400,"October 18, 2019",2018
s3401,"October 18, 2019",2019
s3402,"October 18, 2019",2019
s3403,"October 18, 2019",2017
s3404,"October 18, 2019",2019
s3405,"October 18, 2019",2017
s3406,"October 18, 2019",2019
s3407,"October 18, 2019",2019
s3408,"October 18, 2019",2017
s3409,"October 18, 2019",2019
s3410,"October 18, 2019",2019
s3411,"October 18, 2019",2017
s3412,"October 18, 2019",2018
s3413,"October 18, 2019",2019
s3414,"October 18, 2019",2017
s3415,"October 17, 2019",2019
s3416,"October 17, 2019",2019
s3417,"October 16, 2019",2016
s3418,"October 16, 2019",2019
s3419,"October 16, 2019",2019
s3420,"October 16, 2019",2019
s3421,"October 16, 2019",2015
s3422,"October 16, 2019",2015
s3423,"October 16, 2019",2018
s3424,"October 15, 2019",2014
s3425,"October 14, 2019",2019
s3426,"October 13, 2019",2019
s3427,"October 13, 2019",2019
s3428,"October 11, 2019",2017
s3429,"October 11, 2019",2019
s3430,"October 11, 2019",2019
s3431,"October 11, 2019",2019
s3432,"October 11, 2019",2019
s3433,"October 11, 2019",2019
s3434,"October 11, 2019",2020
s3435,"October 11, 2019",2019
s3436,"October 10, 2019",2018
s3437,"October 10, 2019",2019
s3438,"October 10, 2019",2019
s3439,"October 9, 2019",2019
s3440,"October 9, 2019",2019
s3441,"October 9, 2019",2019
s3442,"October 8, 2019",2019
s3443,"October 8, 2019",2019
s3444,"October 6, 2019",2018
s3445,"October 5, 2019",2019
s3446,"October 5, 2019",2019
s3447,"October 5, 2019",2019
s3448,"October 4, 2019",2016
s3449,"October 4, 2019",2019
s3450,"October 4, 2019",2019
s3451,"October 4, 2019",2019
s3452,"October 4, 2019",2019
s3453,"October 4, 2019",2019
s3454,"October 4, 2019",2019
s3455,"October 4, 2019",2019
s3456,"October 4, 2019",2019
s3457,"October 4, 2019",2019
s3458,"October 3, 2019",2019
s3459,"October 2, 2019",2019
s3460,"October 2, 2019",2019
s3461,"October 2, 2019",2018
s3462,"October 1, 2019",2016
s3463,"October 1, 2019",2017
s3464,"October 1, 2019",2018
s3465,"October 1, 2019",2018
s3466,"October 1, 2019",2018
s3467,"October 1, 2019",2018
s3468,"October 1, 2019",2017
s3469,"October 1, 2019",2017
s3470,"October 1, 2019",2019
s3471,"October 1, 2019",2018
s3472,"October 1, 2019",2019
s3473,"October 1, 2019",2000
s3474,"October 1, 2019",2016
s3475,"October 1, 2019",2017
s3476,"October 1, 2019",1998
s3477,"October 1, 2019",2005
s3478,"September 30, 2019",2019
s3479,"September 30, 2019",2019
s3480,"September 28, 2019",2019
s3481,"September 28, 2019",2019
s3482,"September 27, 2019",2019
s3483,"September 27, 2019",2018
s3484,"September 27, 2019",2019
s3485,"September 27, 2019",2019
s3486,"September 27, 2019",2019
s3487,"September 26, 2019",2019
s3488,"September 26, 2019",2013
s3489,"September 26, 2019",2018
s3490,"September 25, 2019",2019
s3491,"September 25, 2019",2019
s3492,"September 25, 2019",2019
s3493,"September 25, 2019",2019
s3494,"September 25, 2019",2019
s3495,"September 24, 2019",2019
s3496,"September 24, 2019",2019
s3497,"September 23, 2019",2019
s3498,"September 23, 2019",2018
s3499,"September 22, 2019",2009
s3500,"September 21, 2019",2019
s3501,"September 20, 2019",2019
s3502,"September 20, 2019",2019
s3503,"September 20, 2019",2019
s3504,"September 20, 2019",2019
s3505,"September 20, 2019",2019
s3506,"September 20, 2019",2019
s3507,"September 20, 2019",2019
s3508,"September 20, 2019",2018
s3509,"September 20, 2019",2019
s3510,"September 19, 2019",2019
s3511,"September 18, 2019",2019
s3512,"September 17, 2019",2019
s3513,"September 17, 2019",2012
s3514,"September 15, 2019",2019
s3515,"September 15, 2019",2006
s3516,"September 15, 2019",2019
s3517,"September 14, 2019",2019
s3518,"September 14, 2019",2019
s3519,"September 13, 2019",2019
s3520,"September 13, 2019",2019
s3521,"September 13, 2019",2018
s3522,"September 13, 2019",2019
s3523,"September 13, 2019",2019
s3524,"September 13, 2019",2019
s3525,"September 13, 2019",2019
s3526,"September 13, 2019",2019
s3527,"September 12, 2019",2019
s3528,"September 12, 2019",2019
s3529,"September 10, 2019",2019
s3530,"September 10, 2019",2019
s3531,"September 6, 2019",2019
s3532,"September 6, 2019",2018
s3533,"September 6, 2019",2018
s3534,"September 6, 2019",2019
s3535,"September 6, 2019",2019
s3536,"September 5, 2019",2019
s3537,"September 4, 2019",2016
s3538,"September 4, 2019",2019
s3539,"September 1, 2019",2012
s3540,"September 1, 2019",2016
s3541,"September 1, 2019",2018
s3542,"September 1, 2019",2006
s3543,"September 1, 2019",2014
s3544,"September 1, 2019",2018
s3545,"September 1, 2019",2004
s3546,"September 1, 2019",2019
s3547,"August 31, 2019",2018
s3548,"August 30, 2019",2019
s3549,"August 30, 2019",2018
s3550,"August 30, 2019",2019
s3551,"August 30, 2019",2019
s3552,"August 30, 2019",2019
s3553,"August 30, 2019",2018
s3554,"August 30, 2019",2019
s3555,"August 30, 2019",2018
s3556,"August 29, 2019",2019
s3557,"August 29, 2019",2019
s3558,"August 28, 2019",2019
s3559,"August 27, 2019",2019
s3560,"August 26, 2019",2019
s3561,"August 24, 2019",2016
s3562,"August 23, 2019",2019
s3563,"August 23, 2019",2019
s3564,"August 23, 2019",2019
s3565,"August 23, 2019",2018
s3566,"August 23, 2019",2019
s3567,"August 23, 2019",2019
s3568,"August 21, 2019",2019
s3569,"August 21, 2019",2019
s3570,"August 21, 2019",2019
s3571,"August 21, 2019",2019
s3572,"August 21, 2019",2019
s3573,"August 21, 2019",2018
s3574,"August 20, 2019",2019
s3575,"August 20, 2019",2019
s3576,"August 16, 2019",2019
s3577,"August 16, 2019",2019
s3578,"August 16, 2019",2019
s3579,"August 16, 2019",2019
s3580,"August 16, 2019",2019
s3581,"August 16, 2019",2019
s3582,"August 16, 2019",2019
s3583,"August 16, 2019",2015
s3584,"August 16, 2019",2019
s3585,"August 16, 2019",2019
s3586,"August 16, 2019",2019
s3587,"August 16, 2019",2019
s3588,"August 16, 2019",2018
s3589,"August 15, 2019",2019
s3590,"August 15, 2019",2019
s3591,"August 15, 2019",2019
s3592,"August 15, 2019",2019
s3593,"August 14, 2019",2019
s3594,"August 14, 2019",2019
s3595,"August 13, 2019",2019
s3596,"August 13, 2019",2019
s3597,"August 13, 2019",2018
s3598,"August 13, 2019",2019
s3599,"August 12, 2019",2019
s3600,"August 9, 2019",2019
s3601,"August 9, 2019",2019
s3602,"August 9, 2019",2019
s3603,"August 9, 2019",2018
s3604,"August 9, 2019",2019
s3605,"August 9, 2019",2019
s3606,"August 9, 2019",2019
s3607,"August 8, 2019",2014
s3608,"August 8, 2019",2019
s3609,"August 8, 2019",2019
s3610,"August 8, 2019",2015
s3611,"August 8, 2019",2013
s3612,"August 8, 2019",2014
s3613,"August 8, 2019",2015
s3614,"August 8, 2019",2014
s3615,"August 8, 2019",2012
s3616,"August 8, 2019",2019
s3617,"August 7, 2019",2019
s3618,"August 7, 2019",2016
s3619,"August 6, 2019",2015
s3620,"August 6, 2019",2015
s3621,"August 6, 2019",2014
s3622,"August 6, 2019",2018
s3623,"August 6, 2019",2016
s3624,"August 5, 2019",2019
s3625,"August 5, 2019",2019
s3626,"August 5, 2019",2017
s3627,"August 3, 2019",2017
s3628,"August 2, 2019",2019
s3629,"August 2, 2019",2019
s3630,"August 2, 2019",2019
s3631,"August 2, 2019",2019
s3632,"August 1, 2019",2018
s3633,"August 1, 2019",2019
s3634,"July 31, 2019",2019
s3635,"July 31, 2019",2019
s3636,"July 30, 2019",2019
s3637,"July 29, 2019",2019
s3638,"July 26, 2019",2018
s3639,"July 26, 2019",2019
s3640,"July 26, 2019",2019
s3641,"July 26, 2019",2019
s3642,"July 26, 2019",2019
s3643,"July 25, 2019",2019
s3644,"July 24, 2019",2019
s3645,"July 21, 2019",2018
s3646,"July 21, 2019",2018
s3647,"July 21, 2019",2018
s3648,"July 21, 2019",2008
s3649,"July 21, 2019",2013
s3650,"July 21, 2019",2004
s3651,"July 21, 2019",2007
s3652,"July 20, 2019",2019
s3653,"July 19, 2019",2019
s3654,"July 19, 2019",2019
s3655,"July 19, 2019",2019
s3656,"July 19, 2019",2019
s3657,"July 18, 2019",2019
s3658,"July 18, 2019",2019
s3659,"July 17, 2019",2018
s3660,"July 17, 2019",2019
s3661,"July 17, 2019",2019
s3662,"July 16, 2019",2018
s3663,"July 16, 2019",2019
s3664,"July 15, 2019",2010
s3665,"July 15, 2019",2011
s3666,"July 15, 2019",2015
s3667,"July 15, 2019",2017
s3668,"July 12, 2019",2019
s3669,"July 12, 2019",2019
s3670,"July 12, 2019",2019
s3671,"July 12, 2019",2018
s3672,"July 12, 2019",2019
s3673,"July 12, 2019",2019
s3674,"July 12, 2019",2019
s3675,"July 12, 2019",2019
s3676,"July 12, 2019",2019
s3677,"July 12, 2019",2017
s3678,"July 12, 2019",2019
s3679,"July 11, 2019",2019
s3680,"July 9, 2019",2019
s3681,"July 6, 2019",2019
s3682,"July 5, 2019",2019
s3683,"July 5, 2019",2019
s3684,"July 4, 2019",2016
s3685,"July 4, 2019",2019
s3686,"July 4, 2019",2019
s3687,"July 3, 2019",2019
s3688,"July 3, 2019",2019
s3689,"July 2, 2019",2019
s3690,"July 2, 2019",2019
s3691,"July 2, 2019",2019
s3692,"July 1, 2019",2008
s3693,"July 1, 2019",2018
s3694,"July 1, 2019",2019
s3695,"July 1, 2019",2015
s3696,"July 1, 2019",2018
s3697,"July 1, 2019",2018
s3698,"July 1, 2019",2013
s3699,"June 30, 2019",2019
s3700,"June 30, 2019",2019
s3701,"June 30, 2019",2011
s3702,"June 29, 2019",2019
s3703,"June 28, 2019",2019
s3704,"June 28, 2019",2018
s3705,"June 28, 2019",2019
s3706,"June 28, 2019",2019
s3707,"June 28, 2019",2017
s3708,"June 28, 2019",2019
s3709,"June 28, 2019",2018
s3710,"June 27, 2019",2019
s3711,"June 27, 2019",2019
s3712,"June 27, 2019",2019
s3713,"June 26, 2019",2018
s3714,"June 26, 2019",2012
s3715,"June 26, 2019",2019
s3716,"June 25, 2019",2019
s3717,"June 24, 2019",2019
s3718,"June 22, 2019",2019
s3719,"June 21, 2019",2019
s3720,"June 21, 2019",2019
s3721,"June 21, 2019",1998
s3722,"June 21, 2019",2019
s3723,"June 21, 2019",2019
s3724,"June 21, 2019",2013
s3725,"June 21, 2019",1995
s3726,"June 21, 2019",2018
s3727,"June 21, 2019",2019
s3728,"June 21, 2019",2019
s3729,"June 21, 2019",1997
s3730,"June 20, 2019",2019
s3731,"June 20, 2019",2019
s3732,"June 19, 2019",2019
s3733,"June 19, 2019",2019
s3734,"June 18, 2019",2019
s3735,"June 16, 2019",2015
s3736,"June 16, 2019",2018
s3737,"June 15, 2019",2012
s3738,"June 15, 2019",2014
s3739,"June 15, 2019",2019
s3740,"June 15, 2019",2019
s3741,"June 15, 2019",2018
s3742,"June 15, 2019",2011
s3743,"June 15, 2019",2019
s3744,"June 15, 2019",2019
s3745,"June 15, 2019",2017
s3746,"June 14, 2019",2019
s3747,"June 14, 2019",2019
s3748,"June 14, 2019",2019
s3749,"June 14, 2019",2019
s3750,"June 14, 2019",2019
s3751,"June 14, 2019",2019
s3752,"June 14, 2019",2018
s3753,"June 14, 2019",2019
s3754,"June 14, 2019",2019
s3755,"June 14, 2019",2019
s3756,"June 13, 2019",2019
s3757,"June 13, 2019",2019
s3758,"June 13, 2019",2019
s3759,"June 12, 2019",2019
s3760,"June 12, 2019",2019
s3761,"June 10, 2019",2011
s3762,"June 7, 2019",2018
s3763,"June 7, 2019",2019
s3764,"June 7, 2019",2019
s3765,"June 7, 2019",2019
s3766,"June 7, 2019",2019
s3767,"June 7, 2019",2019
s3768,"June 7, 2019",2019
s3769,"June 7, 2019",2018
s3770,"June 7, 2019",2019
s3771,"June 7, 2019",2019
s3772,"June 7, 2019",2019
s3773,"June 6, 2019",2019
s3774,"June 5, 2019",2016
s3775,"June 5, 2019",2019
s3776,"June 4, 2019",2015
s3777,"June 4, 2019",2019
s3778,"June 4, 2019",2014
s3779,"June 3, 2019",2019
s3780,"June 3, 2019",2019
s3781,"June 2, 2019",2019
s3782,"June 2, 2019",2019
s3783,"June 1, 2019",2019
s3784,"June 1, 2019",2017
s3785,"June 1, 2019",2017
s3786,"June 1, 2019",2019
s3787,"June 1, 2019",2019
s3788,"May 31, 2019",2019
s3789,"May 31, 2019",2019
s3790,"May 31, 2019",2019
s3791,"May 31, 2019",2019
s3792,"May 31, 2019",2019
s3793,"May 31, 2019",2019
s3794,"May 30, 2019",2019
s3795,"May 27, 2019",2019
s3796,"May 24, 2019",2019
s3797,"May 24, 2019",2017
s3798,"May 24, 2019",2019
s3799,"May 24, 2019",2019
s3800,"May 24, 2019",2018
s3801,"May 24, 2019",2019
s3802,"May 24, 2019",2019
s3803,"May 23, 2019",2019
s3804,"May 22, 2019",2019
s3805,"May 22, 2019",2018
s3806,"May 21, 2019",2019
s3807,"May 20, 2019",2019
s3808,"May 20, 2019",2018
s3809,"May 17, 2019",2019
s3810,"May 17, 2019",2014
s3811,"May 17, 2019",2016
s3812,"May 17, 2019",2018
s3813,"May 17, 2019",2019
s3814,"May 17, 2019",2019
s3815,"May 17, 2019",2019
s3816,"May 17, 2019",2019
s3817,"May 17, 2019",2019
s3818,"May 17, 2019",2019
s3819,"May 16, 2019",2019
s3820,"May 16, 2019",2018
s3821,"May 16, 2019",2019
s3822,"May 15, 2019",2017
s3823,"May 15, 2019",2018
s3824,"May 15, 2019",2017
s3825,"May 15, 2019",2019
s3826,"May 14, 2019",2019
s3827,"May 14, 2019",2018
s3828,"May 14, 2019",2019
s3829,"May 14, 2019",2018
s3830,"May 13, 2019",2019
s3831,"May 12, 2019",2018
s3832,"May 12, 2019",2019
s3833,"May 11, 2019",2018
s3834,"May 11, 2019",2019
s3835,"May 11, 2019",2011
s3836,"May 10, 2019",2019
s3837,"May 10, 2019",2018
s3838,"May 10, 2019",2019
s3839,"May 10, 2019",2019
s3840,"May 10, 2019",2016
s3841,"May 10, 2019",2019
s3842,"May 10, 2019",2019
s3843,"May 9, 2019",2018
s3844,"May 8, 2019",2015
s3845,"May 8, 2019",2016
s3846,"May 8, 2019",2016
s3847,"May 8, 2019",2015
s3848,"May 8, 2019",2015
s3849,"May 8, 2019",2016
s3850,"May 8, 2019",2015
s3851,"May 8, 2019",2016
s3852,"May 8, 2019",2016
s3853,"May 7, 2019",2019
s3854,"May 7, 2019",2019
s3855,"May 7, 2019",2019
s3856,"May 7, 2019",2019
s3857,"May 7, 2019",2019
s3858,"May 6, 2019",2019
s3859,"May 6, 2019",2019
s3860,"May 3, 2019",2019
s3861,"May 3, 2019",2019
s3862,"May 3, 2019",2019
s3863,"May 3, 2019",2019
s3864,"May 3, 2019",2019
s3865,"May 3, 2019",2019
s3866,"May 3, 2019",2018
s3867,"May 3, 2019",2019
s3868,"May 3, 2019",2019
s3869,"May 2, 2019",2018
s3870,"May 2, 2019",2013
s3871,"May 1, 2019",2008
s3872,"May 1, 2019",2018
s3873,"May 1, 2019",2019
s3874,"May 1, 2019",2018
s3875,"May 1, 2019",2019
s3876,"April 30, 2019",2019
s3877,"April 30, 2019",2014
s3878,"April 30, 2019",2019
s3879,"April 30, 2019",2018
s3880,"April 30, 2019",2018
s3881,"April 30, 2019",2013
s3882,"April 30, 2019",2009
s3883,"April 30, 2019",2012
s3884,"April 30, 2019",2004
s3885,"April 29, 2019",2018
s3886,"April 29, 2019",2018
s3887,"April 28, 2019",2018
s3888,"April 26, 2019",2019
s3889,"April 26, 2019",2019
s3890,"April 26, 2019",2019
s3891,"April 26, 2019",2018
